review,emotion_label
"They did the job: Customer orders shirt in color, pattern and size they want. Company ships out correct order. Customer gets order. Simple. No hassle. Thanks",0
"I was a bit disappointed with the We believe in mask. First colors looked faded. Second, it was not correct in the wording, I have a couple pieces of art with saying and it is missing first line ""In this house..."", also line about female rights should say ""femune rights are human rights;And it was if centered and cut the bottom line line was cot off and barely visible under trim.",3
My nephew loves his t-shirt. Thank you!,0
"I enjoy the variety of products! True to size, and very comfortable.",1
We loved the shirt just what my husband wanted Thank You,0
"The shirts are awesome! Great quality, unique designs, and very reasonably priced. Thank you!",0
Sizing runs extremely small. I bought one size bigger than I normally wear and this thing won't fit me unless I lose at least 30lbs. I am still waiting for one item from my order from over a month ago. The gift exchange I got it for was 3 days ago. To say I am disappointed would be an understatement.,3
Happy with my purchase and delivery. No problems.,1
I usually can't find any cute t-shirts in my stores.That is when I go to Tee Public and find just what I am looking for.Thank you for offering so many choices.,0
Fast shipping and came as ordered. Happy with my purchase.,1
The shirt was not the quality I was expecting for the price.,4
Great product!! Husband lived his Tee. Thank you!!,0
"The design looks great but it was recommended to order up a size, I did by 2 sizes and the t-shirt is so small.Disappointed.",3
The T-shirts arrived quickly. They are great quality. Thanks,0
"The patriotic USAF/B-47 tee shirt I ordered was exactly as described, exactly the right size, and was delivered BEFORE the tracking time estimated it would be. Thanks for a job well done!If I have a need for more of your services, I'll be back.",0
"I enjoy the shopping with TeePublic.When I order online, the products are delivered as promised.I enjoy the styles offered and prefer the T-shirts that are pre shrunk.As well, the type of cotton the shirt is made from.",1
Great service and great product! Will definitely be a return client! Thanks!,0
"Shirts are super comfy, but all three of the images are blurry, when they weren't in the product images/descriptions.EDIT: TeePublic was phenomenal with how they handled it.. I sent in pictures showing the shirt print issues and they immediately sent replacements out that are perfect. Thanks again",0
"The print was not clear and firm on looking, it is quiet disappointing receive after nearly a month.Shipping mode is way too slow for international",3
I ordered 2 premium tee's and the material was thinner than regular tee's I have ordered in the past. I assumed premium meant a heavier more quality tee. Needless to say I am very disappointed.,3
"Great selection, fair prices, great communication regarding our order and fast shipping! We are very happy with the t shirt and the hoodie we ordered!",1
The quality was a little disappointing. It was almost like the image was to small to begin with to be made so big. They needed a bigger file. Also the smell was nuts,3
"Fast shipping.Quality of merchandise was really good, however, was disappointed in sizing.My women's Medium ran smaller than I expected.",3
Thank you for taking the time to make my order correct. Yall have the best customer service!,0
slow shipping but we were happy with the final products.,1
I paid for the upgrade premiumlong sleeve quality shirt. I purchased four of them. They all appeared to be cheaply made and the material was not a good quality. Totally disappointed when I opened my package.,3
Loved the shirt it was so soft.Thank you my boyfriend loved it.,0
"Bought this tee shirt for my Grandson, he loves it. Great Quality, thanks again!",0
